account_number,transaction_date,transaction_value,balance
58434725,2023-02-03,-47.74,230.50999999999996
58458443,2023-02-03,903.64,816.59
58720727,2023-02-03,471.56,328.7
58822254,2023-02-03,-1559.2,-1916.0
58930654,2023-02-03,661.48,797.9100000000001
58995891,2023-02-03,12.92,-105.84
59128512,2023-02-03,158.92,558.91
59510370,2023-02-03,523.1,555.87
59529922,2023-02-03,-129.91,281.2900000000001
59575867,2023-02-03,576.66,581.8
59663741,2023-02-03,642.86,711.29
59737910,2023-02-03,523.19,622.33
59980709,2023-02-03,99.56,872.49
59984692,2023-02-03,818.03,-95.76999999999998
60017511,2023-02-03,859.48,901.39
60017511,2023-02-03,41.91,841.22
60114464,2023-02-03,972.56,928.81
60138058,2023-02-03,686.46,799.9200000000001
60184250,2023-02-03,70.89,-75.49999999999999
60202402,2023-02-03,783.7,765.4200000000001
60220702,2023-02-03,937.23,899.74
60238192,2023-02-03,120.45,333.37
60367416,2023-02-03,754.86,590.72
60459342,2023-02-03,-108.85,588.7299999999999
60659147,2023-02-03,-140.1,46.83000000000004
60667043,2023-02-03,937.62,917.79
60684197,2023-02-03,752.92,573.79
60711202,2023-02-03,869.92,704.53
60730902,2023-02-03,-85.17,127.42
60730902,2023-02-03,-13.52,71.11
60730902,2023-02-03,-56.31,4.079999999999998
60755797,2023-02-03,207.78,43.22
60789634,2023-02-03,379.4,553.65
60819695,2023-02-03,38.96,131.69
60866500,2023-02-03,523.13,445.99
60916657,2023-02-03,893.41,1010.92
60930856,2023-02-03,445.07,398.21999999999997
61181609,2023-02-03,-146.28,-423.33000000000004
61419726,2023-02-03,176.64,1240.79
61555609,2023-02-03,-150.57,265.07
61634340,2023-02-03,-148.64,-125.11999999999999
61649729,2023-02-03,848.76,822.48
61687835,2023-02-03,739.0,886.6
61687835,2023-02-03,147.6,784.44
61720005,2023-02-03,-49.63,562.44
61724951,2023-02-03,656.25,689.65
61781801,2023-02-03,699.78,771.05
61884944,2023-02-03,123.93,280.13
61884944,2023-02-03,156.2,376.55
61941956,2023-02-03,137.19,88.71000000000001
61979134,2023-02-03,574.77,559.65
61979134,2023-02-03,-15.12,453.21999999999997
62191488,2023-02-03,-79.2,805.03
62222306,2023-02-03,-108.46,135.52
62222306,2023-02-03,-60.47,45.59
62412215,2023-02-03,-89.46,587.3599999999999
62470872,2023-02-03,436.81,355.53
62716405,2023-02-03,84.59,714.0200000000001
62756075,2023-02-03,896.87,1333.37
62756075,2023-02-03,436.5,1343.8999999999999
62780588,2023-02-03,828.86,294.26
63232279,2023-02-03,-159.22,1661.06
63232279,2023-02-03,640.4,-624.54
63265361,2023-02-03,-884.3,147.69000000000005
63280767,2023-02-03,58.65,938.98
63301094,2023-02-03,532.03,372.79999999999995
63412767,2023-02-03,715.41,696.79
63412767,2023-02-03,-18.62,609.43
63412767,2023-02-03,-87.36,456.42999999999995
63534397,2023-02-03,451.25,-138.85000000000002
63556863,2023-02-03,-102.25,662.56
63959769,2023-02-03,938.58,1051.04
64093529,2023-02-03,131.15,1031.45
64123632,2023-02-03,358.39,490.26
64160490,2023-02-03,115.12,484.34000000000003
64160490,2023-02-03,146.33,255.75000000000003
64168292,2023-02-03,297.09,408.92999999999995
64168292,2023-02-03,111.84,279.56999999999994
64460080,2023-02-03,-61.09,47.269999999999996
64460080,2023-02-03,-119.02,-109.14
64526097,2023-02-03,61.97,693.9
64533535,2023-02-03,535.88,427.38
64590882,2023-02-03,344.01,-1161.09
64893719,2023-02-03,689.59,754.44
64990799,2023-02-03,-102.4,314.94999999999993
65009032,2023-02-03,984.64,1204.78
65097827,2023-02-03,-133.34,328.5
65200379,2023-02-03,4.27,41.42
65220738,2023-02-03,-89.8,-337.8399999999999
65321237,2023-02-03,425.42,1041.82
65583532,2023-02-03,542.09,461.55
65596186,2023-02-03,254.28,352.95
65754176,2023-02-03,174.19,672.59
65804470,2023-02-03,-129.45,545.76
65815967,2023-02-03,0.43,85.13000000000001
66022888,2023-02-03,-24.05,888.84
66022888,2023-02-03,98.38,838.46
66022888,2023-02-03,-50.38,747.09
66044567,2023-02-03,183.83,791.32
66152145,2023-02-03,150.88,289.96
66152145,2023-02-03,55.63,-326.44
66168472,2023-02-03,29.89,251.0
66168472,2023-02-03,221.11,171.75
66168472,2023-02-03,-79.25,-25.19999999999999
66187843,2023-02-03,-112.17,586.29
66239954,2023-02-03,93.88,542.72
66390683,2023-02-03,-104.47,-154.99
66416254,2023-02-03,166.4,297.94
66416254,2023-02-03,131.54,259.8
66416254,2023-02-03,-38.14,196.51000000000002
66416254,2023-02-03,-63.29,37.09000000000003
66681692,2023-02-03,712.12,1356.42
66681692,2023-02-03,644.3,1254.41
66704269,2023-02-03,915.51,1025.8899999999999
67102224,2023-02-03,103.68,849.0900000000001
67104073,2023-02-03,476.04,522.58
67147649,2023-02-03,1499.9,1381.41
67153119,2023-02-03,190.87,672.3199999999999
67157564,2023-02-03,74.82,1879.27
67400117,2023-02-03,-114.44,813.73
67434874,2023-02-03,108.49,603.0
67532228,2023-02-03,805.91,1742.21
67902154,2023-02-03,-546.3,99.64999999999999
67902154,2023-02-03,-3.24,40.83999999999999
67909830,2023-02-03,589.68,758.5
67909830,2023-02-03,168.82,639.55
67938929,2023-02-03,-125.38,853.0899999999999
67938929,2023-02-03,110.43,791.17
68051701,2023-02-03,911.6,713.96
68051701,2023-02-03,-197.64,-60.83999999999992
68275028,2023-02-03,-120.92,904.19
68311266,2023-02-03,-239.72,-21.899999999999977
68315462,2023-02-03,118.55,1238.29
68680764,2023-02-03,200.27,1086.8700000000001
68708795,2023-02-03,399.11,296.26
68721707,2023-02-03,900.45,1014.23
68775529,2023-02-03,531.87,1798.5700000000002
68786878,2023-02-03,512.06,556.31
68793483,2023-02-03,-983.3,-216.91999999999993
68793483,2023-02-03,185.02,-96.96999999999993
68891568,2023-02-03,-58.4,907.48
68962066,2023-02-03,699.5,942.0500000000001
68973836,2023-02-03,116.57,1706.6399999999999
69008969,2023-02-03,-128.03,431.19000000000005
69344396,2023-02-03,1190.9,1592.5100000000002
69447534,2023-02-03,-105.36,-159.16
69533742,2023-02-03,-96.51,1925.3300000000002
69556322,2023-02-03,24.87,1024.96
69556322,2023-02-03,112.15,1091.63
69561077,2023-02-03,125.38,467.19
69617552,2023-02-03,853.9,764.67
69647833,2023-02-03,84.44,904.59
69796371,2023-02-03,-94.57,614.83
70123664,2023-02-03,-127.28,118.75000000000001
70129567,2023-02-03,52.32,840.57
70217229,2023-02-03,167.22,936.2299999999999
70221848,2023-02-03,69.91,796.29
70231750,2023-02-03,187.19,-1191.6100000000001
70624878,2023-02-03,-158.51,995.79
70643766,2023-02-03,143.86,-48.22
70905083,2023-02-03,119.89,1008.4799999999999
70925461,2023-02-03,-66.84,290.99
70989002,2023-02-03,220.06,85.69
71183710,2023-02-03,-77.54,917.4499999999999
71183710,2023-02-03,5.31,851.65
71247681,2023-02-03,955.43,840.9599999999999
71280775,2023-02-03,427.44,493.24
71280775,2023-02-03,65.8,368.36
71381278,2023-02-03,592.79,526.12
71383376,2023-02-03,-170.96,1896.8999999999999
71394875,2023-02-03,-112.34,831.9399999999999
71643841,2023-02-03,232.5,393.87
71791483,2023-02-03,873.44,973.3700000000001
71792376,2023-02-03,-50.71,-123.19
72008772,2023-02-03,-110.9,2405.92
72050477,2023-02-03,95.87,-10.72999999999999
72176895,2023-02-03,109.78,174.69
72230395,2023-02-03,773.55,928.5699999999999
72230395,2023-02-03,155.02,797.8299999999999
72268811,2023-02-03,-151.37,615.12
72450129,2023-02-03,90.38,918.46
72450129,2023-02-03,130.7,1016.99
72466733,2023-02-03,580.24,1054.94
72600465,2023-02-03,595.44,704.0400000000001
72623919,2023-02-03,610.63,730.19
72809561,2023-02-03,-62.51,476.0400000000001
72809943,2023-02-03,-91.97,738.87
72934756,2023-02-03,-94.69,1505.09
72995062,2023-02-03,321.2,949.7
72995062,2023-02-03,121.77,844.47
72996601,2023-02-03,730.27,679.85
72996601,2023-02-03,-50.42,478.71000000000004
73015538,2023-02-03,-526.8,320.7400000000001
73059951,2023-02-03,128.13,1136.9199999999998
73321391,2023-02-03,100.12,-74.13
73439131,2023-02-03,-88.1,499.03999999999996
73762750,2023-02-03,-66.19,1660.03
74252410,2023-02-03,-117.31,220.06
74252410,2023-02-03,126.21,74.64000000000001
74255305,2023-02-03,162.41,272.62
74365725,2023-02-03,518.04,420.61999999999995
74367877,2023-02-03,-104.03,1233.03
74604471,2023-02-03,661.57,640.1
74822001,2023-02-03,673.61,786.86
75000628,2023-02-03,117.33,14.840000000000003
75164598,2023-02-03,84.96,2183.76
75205767,2023-02-03,12.5,67.24000000000001
75468090,2023-02-03,-94.47,779.4899999999999
75569387,2023-02-03,1775.6,1847.6399999999999
75747094,2023-02-03,-111.34,-18.17
75747094,2023-02-03,-88.14,-188.87
75762044,2023-02-03,980.08,862.61
75893682,2023-02-03,573.74,678.52
75925793,2023-02-03,107.97,483.26
75946768,2023-02-03,158.32,139.79000000000002
76096120,2023-02-03,101.22,1209.54
76146870,2023-02-03,414.24,1692.44
76169332,2023-02-03,-1695.5,-1024.25
76256026,2023-02-03,-122.54,-36.76000000000002
76273831,2023-02-03,49.14,802.17
76318330,2023-02-03,-960.8,-251.27
76342664,2023-02-03,371.62,413.96000000000004
76355557,2023-02-03,285.61,396.17
76537084,2023-02-03,884.7,961.84
76537084,2023-02-03,77.14,875.35
76546657,2023-02-03,434.77,334.91999999999996
76698056,2023-02-03,98.37,1253.01
76787359,2023-02-03,386.73,503.28000000000003
76787359,2023-02-03,116.55,392.69000000000005
76799768,2023-02-03,-77.81,953.67
76799768,2023-02-03,50.4,852.8599999999999
76799768,2023-02-03,-100.81,208.55999999999995
76847816,2023-02-03,-699.5,612.4499999999999
76869375,2023-02-03,-103.03,1066.5000000000002
77017650,2023-02-03,-103.04,717.35
77289104,2023-02-03,737.08,882.22
77379844,2023-02-03,55.08,-51.43000000000001
77418940,2023-02-03,263.71,423.13
77447018,2023-02-03,754.64,698.3
77668890,2023-02-03,-103.44,1291.54
77668890,2023-02-03,590.1,1190.24
77717508,2023-02-03,-173.96,245.99999999999994
77722115,2023-02-03,-130.9,573.6400000000001
77737443,2023-02-03,220.7,104.82999999999998
77792490,2023-02-03,-150.38,794.6
77880852,2023-02-03,179.67,617.33
77911836,2023-02-03,-51.61,82.43
77911836,2023-02-03,46.29,-540.47
77913078,2023-02-03,93.5,800.3900000000001
77966293,2023-02-03,904.28,827.28
78072161,2023-02-03,-76.69,908.49
78129803,2023-02-03,233.76,272.37
78129803,2023-02-03,38.61,104.03999999999999
78133064,2023-02-03,-156.52,1986.3799999999999
78167719,2023-02-03,969.06,1022.4899999999999
78167719,2023-02-03,53.43,891.5799999999999
78257880,2023-02-03,933.22,1686.72
78257880,2023-02-03,753.5,1867.24
78257880,2023-02-03,180.52,1965.2
78303304,2023-02-03,921.4,813.0799999999999
78343618,2023-02-03,-1193.3,-2632.22
78395863,2023-02-03,-101.46,751.04
78541427,2023-02-03,366.51,1084.71
78584818,2023-02-03,122.42,964.65
78667134,2023-02-03,-93.09,443.7
78673350,2023-02-03,307.25,381.97
78913378,2023-02-03,-84.25,166.20999999999998
78945298,2023-02-03,609.68,710.49
79015773,2023-02-03,706.11,631.39
79036903,2023-02-03,16.06,461.88
79069274,2023-02-03,685.1,581.1
79090076,2023-02-03,-551.2,1407.3799999999999
79213491,2023-02-03,308.65,259.49
79309039,2023-02-03,-96.14,710.8800000000001
79355498,2023-02-03,812.6,825.78
79380893,2023-02-03,174.74,394.46000000000004
79380893,2023-02-03,119.68,247.58000000000004
79435523,2023-02-03,920.0,902.43
79566627,2023-02-03,-876.4,-606.91
79599747,2023-02-03,-57.66,428.56
79771974,2023-02-03,350.67,963.6700000000001
79933337,2023-02-03,-78.21,1768.6299999999999
80040176,2023-02-03,533.74,671.72
80040176,2023-02-03,137.98,577.6500000000001
80046304,2023-02-03,951.74,1051.42
80046304,2023-02-03,99.68,980.4300000000001
80135904,2023-02-03,120.34,1114.04
80168427,2023-02-03,-181.06,-167.98999999999998
80325529,2023-02-03,996.6,1040.6
80325529,2023-02-03,44.0,915.2599999999999
80355773,2023-02-03,-37.94,990.8699999999999
80355773,2023-02-03,122.53,985.4899999999999
80360244,2023-02-03,658.35,524.22
80379245,2023-02-03,-56.06,883.6999999999999
80391084,2023-02-03,466.35,-117.94999999999993
80464084,2023-02-03,145.27,125.92
80596699,2023-02-03,123.08,469.4
80596699,2023-02-03,168.33,560.77
80778066,2023-02-03,-55.58,311.78000000000003
80778066,2023-02-03,149.87,348.35
80787776,2023-02-03,142.26,675.13
80787776,2023-02-03,72.41,652.87
80808205,2023-02-03,-1698.0,-2454.78
80877479,2023-02-03,210.98,312.23
80940019,2023-02-03,308.77,653.5799999999998
81145048,2023-02-03,-115.05,43.42999999999998
81200849,2023-02-03,479.29,611.82
81227009,2023-02-03,-33.49,628.43
81227009,2023-02-03,90.64,569.15
81267006,2023-02-03,168.67,524.57
81336389,2023-02-03,119.5,406.92
81336389,2023-02-03,77.36,218.45000000000002
81384411,2023-02-03,175.86,350.17
81445756,2023-02-03,267.66,-986.1399999999999
81475774,2023-02-03,568.11,411.91
81646873,2023-02-03,-95.2,30.570000000000007
81655495,2023-02-03,-1091.2,-1826.43
81855175,2023-02-03,75.11,993.48
81994568,2023-02-03,578.86,626.64
81994568,2023-02-03,47.78,606.21
82023979,2023-02-03,-1019.5,-170.51
82188502,2023-02-03,109.3,912.7199999999999
82259327,2023-02-03,982.72,848.37
82263080,2023-02-03,928.54,748.02
82283956,2023-02-03,58.23,295.43000000000006
82303710,2023-02-03,619.98,722.83
82461559,2023-02-03,652.26,553.88
82543932,2023-02-03,279.1,174.32000000000002
82568859,2023-02-03,32.21,464.40999999999997
82568859,2023-02-03,432.2,501.40999999999997
82589836,2023-02-03,-39.13,816.8399999999999
82776251,2023-02-03,91.77,962.26
82807528,2023-02-03,-109.57,215.29000000000002
82920281,2023-02-03,94.2,-1656.27
82927034,2023-02-03,435.71,303.84
82930132,2023-02-03,131.87,323.95000000000005
82930132,2023-02-03,192.08,499.63000000000005
83003822,2023-02-03,286.54,143.12000000000003
83056011,2023-02-03,968.4,1097.78
83067540,2023-02-03,258.33,221.32999999999998
83067540,2023-02-03,-37.0,110.32999999999998
83124388,2023-02-03,101.47,700.1299999999999
83128181,2023-02-03,-97.36,801.47
83202693,2023-02-03,85.17,54.66999999999999
83302154,2023-02-03,-110.35,-581.4
83443439,2023-02-03,97.61,1315.61
83443439,2023-02-03,1218.0,1311.59
83557419,2023-02-03,374.69,258.98
83565726,2023-02-03,-792.0,-40.54000000000002
83639740,2023-02-03,105.52,538.58
83668302,2023-02-03,686.96,640.6700000000001
83788130,2023-02-03,-76.14,488.4699999999999
83788130,2023-02-03,-136.61,291.7399999999999
83796561,2023-02-03,-2239.3,-1944.3800000000003
84188877,2023-02-03,624.29,729.1099999999999
84275961,2023-02-03,138.19,874.3900000000001
84275961,2023-02-03,110.96,972.8000000000001
84333228,2023-02-03,-75.84,560.67
84656105,2023-02-03,547.59,490.82000000000005
84682032,2023-02-03,612.1,608.6
84714323,2023-02-03,667.61,624.3
84746166,2023-02-03,806.73,827.16
84778718,2023-02-03,521.14,558.63
84822607,2023-02-03,-93.16,397.78
84951477,2023-02-03,-68.17,287.92999999999995
84964879,2023-02-03,106.68,751.61
84969883,2023-02-03,-128.13,-634.39
84995019,2023-02-03,-118.32,593.6499999999999
84995019,2023-02-03,195.63,658.0799999999999
85057916,2023-02-03,656.89,675.17
85128569,2023-02-03,340.68,455.26
85140734,2023-02-03,70.63,1028.0800000000004
85156953,2023-02-03,-16.74,965.08
85177718,2023-02-03,478.18,991.48
85336547,2023-02-03,785.57,906.33
85362253,2023-02-03,-63.28,548.59
85435135,2023-02-03,-72.58,161.67000000000002
85435135,2023-02-03,127.62,218.44000000000003
85435135,2023-02-03,56.77,127.96000000000002
85482194,2023-02-03,997.62,1157.72
85490561,2023-02-03,512.78,631.98
85490561,2023-02-03,119.2,491.48
85496714,2023-02-03,353.13,223.94
85498936,2023-02-03,47.77,-1887.73
85562851,2023-02-03,-144.51,213.81
85652943,2023-02-03,-95.52,439.57000000000005
85652943,2023-02-03,110.59,-414.8299999999999
85724829,2023-02-03,-2.63,213.44
85826354,2023-02-03,-80.3,583.9300000000001
85839285,2023-02-03,637.1,1228.7299999999998
85841767,2023-02-03,-111.89,437.12
85846175,2023-02-03,22.88,79.87
85874418,2023-02-03,-33.06,191.42000000000002
85874418,2023-02-03,113.54,-56.21999999999997
85902834,2023-02-03,88.86,470.04
85951663,2023-02-03,-133.67,646.2099999999999
86031592,2023-02-03,51.28,928.8999999999999
86031592,2023-02-03,70.8,872.0099999999999
86068003,2023-02-03,567.14,570.38
86068003,2023-02-03,3.24,440.61
86092750,2023-02-03,261.57,1213.57
86190489,2023-02-03,237.72,129.63
86268635,2023-02-03,77.54,840.98
86272488,2023-02-03,-90.79,-65.45
86272488,2023-02-03,13.61,-221.8
86297017,2023-02-03,103.04,826.5899999999999
86339581,2023-02-03,126.16,266.15000000000003
86339899,2023-02-03,-601.7,646.78
86439949,2023-02-03,12.87,833.8299999999999
86439949,2023-02-03,-27.88,776.8399999999999
86489618,2023-02-03,488.7,483.39
86530050,2023-02-03,103.16,459.6700000000001
86637863,2023-02-03,672.86,777.97
86655008,2023-02-03,-52.9,504.6
86698396,2023-02-03,314.21,427.89
86785126,2023-02-03,-225.34,27.820000000000007
86816054,2023-02-03,391.59,501.45
86941058,2023-02-03,-92.85,990.7300000000001
87010556,2023-02-03,175.33,216.37
87171530,2023-02-03,-102.91,710.3
87179572,2023-02-03,-107.47,1786.76
87297577,2023-02-03,351.06,460.8
87297577,2023-02-03,109.74,359.05
87325576,2023-02-03,-185.45,302.95
87373821,2023-02-03,-163.82,739.15
87504607,2023-02-03,86.21,783.8100000000001
87533652,2023-02-03,156.61,179.18
87735660,2023-02-03,990.25,1018.25
87801896,2023-02-03,181.56,1813.56
87817645,2023-02-03,181.11,1147.21
87967388,2023-02-03,682.7,568.1
88040274,2023-02-03,550.79,461.65
88106566,2023-02-03,93.52,561.4599999999999
88285378,2023-02-03,473.79,568.58
88399132,2023-02-03,56.02,723.46
88466448,2023-02-03,920.61,280.21000000000004
88466448,2023-02-03,-640.4,-1173.29
88568543,2023-02-03,-723.0,-607.48
88580402,2023-02-03,104.47,281.66
88646863,2023-02-03,250.52,285.84000000000003
88657589,2023-02-03,712.85,614.89
88676459,2023-02-03,94.56,-112.99000000000001
88681540,2023-02-03,-158.59,483.52
88710457,2023-02-03,818.28,769.0
88710457,2023-02-03,-49.28,698.2
88831746,2023-02-03,565.27,693.52
88837750,2023-02-03,269.14,385.98
88857879,2023-02-03,601.01,584.58
89088715,2023-02-03,1180.2,1552.9400000000003
89309725,2023-02-03,-124.23,2187.95
89497773,2023-02-03,131.02,673.47
89632856,2023-02-03,-126.16,311.7200000000001
89645445,2023-02-03,287.29,175.14000000000001
89689059,2023-02-03,-173.89,633.85
89720252,2023-02-03,672.88,774.41
89720252,2023-02-03,101.53,865.43
89916489,2023-02-03,-174.0,654.18
89983842,2023-02-03,880.93,920.3
90118682,2023-02-03,-129.77,77.97
90118682,2023-02-03,149.58,147.23000000000002
90203948,2023-02-03,689.49,822.55
90203948,2023-02-03,133.06,925.8699999999999
90287712,2023-02-03,105.25,375.09000000000003
90313378,2023-02-03,743.7,1366.6
90313378,2023-02-03,622.9,1266.6699999999998
90336689,2023-02-03,169.64,896.64
90446254,2023-02-03,930.0,557.8
90480183,2023-02-03,465.06,537.09
90480183,2023-02-03,72.03,502.37
90625637,2023-02-03,477.46,366.79999999999995
90745743,2023-02-03,111.9,230.44
90894195,2023-02-03,90.49,287.63
90951743,2023-02-03,-64.9,1631.86
91062192,2023-02-03,-170.79,-89.96999999999997
91373446,2023-02-03,-87.59,347.18999999999994
91445572,2023-02-03,58.4,620.6899999999999
91576212,2023-02-03,-120.45,586.8
91658755,2023-02-03,126.06,532.93
91658755,2023-02-03,59.28,-483.97
91747441,2023-02-03,356.85,443.90000000000003
91834926,2023-02-03,793.19,846.61
91885907,2023-02-03,652.65,1263.4499999999998
91957838,2023-02-03,587.57,667.83
92037264,2023-02-03,252.95,1384.55
92155262,2023-02-03,501.67,405.96000000000004
92287463,2023-02-03,-84.96,86.56
92551293,2023-02-03,252.3,307.32
92684055,2023-02-03,430.86,265.35
92840827,2023-02-03,403.77,510.12
92943637,2023-02-03,-140.57,-23.39999999999999
93039862,2023-02-03,61.2,896.0200000000001
93128216,2023-02-03,834.73,824.09
93128216,2023-02-03,-10.64,679.48
93349543,2023-02-03,-122.63,103.38999999999999
93355755,2023-02-03,753.84,704.3000000000001
93443317,2023-02-03,94.47,383.2900000000001
93624474,2023-02-03,114.87,822.31
93630048,2023-02-03,35.9,297.78
93630048,2023-02-03,-56.07,236.48999999999998
93707181,2023-02-03,99.63,566.36
94044891,2023-02-03,367.77,491.37
94060198,2023-02-03,-166.1,-1622.9199999999998
94082779,2023-02-03,49.87,-26.550000000000004
94163785,2023-02-03,953.91,1840.21
94208888,2023-02-03,97.84,-67.1
94228831,2023-02-03,140.61,285.89
94365401,2023-02-03,37.62,17.650000000000006
94493359,2023-02-03,17.96,-115.44999999999999
94629877,2023-02-03,908.69,974.6300000000001
94635297,2023-02-03,-25.81,443.49
94645169,2023-02-03,-98.05,744.1700000000001
94677908,2023-02-03,115.41,575.96
94677908,2023-02-03,117.22,664.1
