Account Number;Balance Date;Transaction Value;Balance;date
68189902;06/02/2023;145.42;503.74;2023-02-06
94716844;11/02/2023;-62.9;646.07;2023-02-11
80428983;09/02/2023;87.99;516.13;2023-02-09
89632856;31/01/2023;;557.83;2023-01-31
19317267;03/02/2023;-113.25;-61.38;2023-02-03
53091928;12/02/2023;37.22;1386.44;2023-02-12
90118682;03/02/2023;149.58;77.97;2023-02-03
88831746;04/02/2023;-101.49;592.03;2023-02-04
50217872;08/02/2023;-120.31;-82.55;2023-02-08
44242297;01/02/2023;-136.95;251.07;2023-02-01
30657838;05/02/2023;-161.8;2979.07;2023-02-05
67157564;10/02/2023;-58.74;1538.22;2023-02-10
26375186;06/02/2023;-154.75;962.05;2023-02-06
61419726;09/02/2023;-85.81;1049.45;2023-02-09
36131723;02/02/2023;723;1325.96;2023-02-02
81561788;11/02/2023;121.33;2095.54;2023-02-11
89629293;11/02/2023;-124.56;167.75;2023-02-11
25510430;31/01/2023;;110.66;2023-01-31
33159039;12/02/2023;-94.36;-503.86;2023-02-12
32474004;09/02/2023;106.38;424.76;2023-02-09
16306280;06/02/2023;136.49;1197.83;2023-02-06
93624474;03/02/2023;85.3;822.31;2023-02-03
64571970;07/02/2023;-148.81;1161.2;2023-02-07
30409599;07/02/2023;180.63;523.98;2023-02-07
93981472;14/02/2023;-135.14;897.55;2023-02-14
93009261;07/02/2023;-108.88;2546.04;2023-02-07
90313378;08/02/2023;24.38;1518.11;2023-02-08
20704613;01/02/2023;97.11;168.7;2023-02-01
25522226;04/02/2023;1410.9;1931.72;2023-02-04
44759468;09/02/2023;-35.18;1055.98;2023-02-09
44902994;03/02/2023;-31;694.82;2023-02-03
56483442;31/01/2023;;151.85;2023-01-31
79570236;08/02/2023;1168.1;1000.13;2023-02-08
86068003;11/02/2023;-56.7;-208.75;2023-02-11
78807944;04/02/2023;-134.34;217.24;2023-02-04
55912413;13/02/2023;-25.66;253.34;2023-02-13
46790294;31/01/2023;;855.42;2023-01-31
44272912;08/02/2023;113.46;1054.48;2023-02-08
64237458;14/02/2023;105.98;801.32;2023-02-14
22412680;10/02/2023;85.16;697.86;2023-02-10
63977699;11/02/2023;90.03;221.68;2023-02-11
62756075;03/02/2023;10.53;1343.9;2023-02-03
87133080;31/01/2023;;947.42;2023-01-31
37017424;01/02/2023;-98.52;-113.01;2023-02-01
65988118;10/02/2023;-117.56;628.21;2023-02-10
38969279;10/02/2023;1499.1;2471.24;2023-02-10
81923993;12/02/2023;-181.41;168.18;2023-02-12
83202693;07/02/2023;-336.2;-281.53;2023-02-07
31770323;07/02/2023;-74.35;592.31;2023-02-07
35564578;06/02/2023;140.83;987.44;2023-02-06
83796561;04/02/2023;69.83;-1874.55;2023-02-04
80005822;12/02/2023;61.43;1121.86;2023-02-12
41252281;03/02/2023;-89.06;981.23;2023-02-03
36192947;31/01/2023;;744.33;2023-01-31
13388069;08/02/2023;27.53;175.97;2023-02-08
35083564;09/02/2023;59.54;730.08;2023-02-09
66175264;06/02/2023;123.31;889.22;2023-02-06
52230539;03/02/2023;-23.24;371.1;2023-02-03
34158235;14/02/2023;-439.8;-700.48;2023-02-14
95868007;02/02/2023;-69.41;815.76;2023-02-02
65033625;01/02/2023;80.88;384.54;2023-02-01
15377274;31/01/2023;;902.14;2023-01-31
35564578;14/02/2023;153.48;211.96;2023-02-14
13197335;08/02/2023;79.86;896.96;2023-02-08
58458443;03/02/2023;-87.05;816.59;2023-02-03
71934515;31/01/2023;;340.99;2023-01-31
78129803;05/02/2023;540.8;644.84;2023-02-05
11846043;07/02/2023;-56.28;1016.62;2023-02-07
89497773;06/02/2023;-55.52;517.56;2023-02-06
66706067;10/02/2023;1202.5;-117.88;2023-02-10
69492532;12/02/2023;-200.04;177.72;2023-02-12
80938878;08/02/2023;-70.5;-16.54;2023-02-08
47313428;08/02/2023;-113.3;1056.77;2023-02-08
58254002;13/02/2023;-1258.1;-1029.25;2023-02-13
70719064;04/02/2023;-163.96;2196.06;2023-02-04
52911248;13/02/2023;63.98;-3504.31;2023-02-13
93388304;04/02/2023;66.05;301.84;2023-02-04
98459176;03/02/2023;-88.58;-237.63;2023-02-03
28362321;08/02/2023;44.34;951.8;2023-02-08
21675999;01/02/2023;109.32;1002.59;2023-02-01
71394875;31/01/2023;;778.77;2023-01-31
17534364;05/02/2023;-120.48;637.93;2023-02-05
62256127;05/02/2023;-151.27;633.12;2023-02-05
59198134;13/02/2023;-1291.4;-1239.92;2023-02-13
57687949;08/02/2023;-119.51;665.79;2023-02-08
59379884;10/02/2023;-156.94;63.78;2023-02-10
53884626;13/02/2023;1525.2;750.83;2023-02-13
90338454;06/02/2023;57.25;643.86;2023-02-06
72934756;01/02/2023;-127.57;1571.31;2023-02-01
26087369;02/02/2023;-130.93;474.94;2023-02-02
73234341;11/02/2023;-2044.6;-1023.64;2023-02-11
25941557;01/02/2023;-61.87;594.47;2023-02-01
30718836;01/02/2023;186.89;547.67;2023-02-01
40224914;31/01/2023;;53.1;2023-01-31
88229109;12/02/2023;140.82;989.29;2023-02-12
13167285;14/02/2023;38.92;-404.58;2023-02-14
78667134;03/02/2023;-135.44;443.7;2023-02-03
26979446;07/02/2023;133.96;516.41;2023-02-07
53260868;02/02/2023;134.24;1309.32;2023-02-02
64486954;08/02/2023;-117.41;-1367.63;2023-02-08
25281513;05/02/2023;-99.57;597.42;2023-02-05
86218347;01/02/2023;165.66;646.82;2023-02-01
72323206;06/02/2023;71.4;444.37;2023-02-06
44537960;13/02/2023;-116.22;44.77;2023-02-13
61860337;07/02/2023;-132.98;727.09;2023-02-07
92214557;01/02/2023;173.01;431.43;2023-02-01
41420018;09/02/2023;-166.64;530.99;2023-02-09
79147964;01/02/2023;-52.32;973.07;2023-02-01
72354216;13/02/2023;1127.3;2383.88;2023-02-13
14907946;14/02/2023;190.15;1124.01;2023-02-14
86496446;08/02/2023;138.31;315.05;2023-02-08
27382109;07/02/2023;-45.83;-665.8;2023-02-07
83975923;07/02/2023;-12.66;599.69;2023-02-07
72771982;12/02/2023;81.63;319;2023-02-12
50115324;13/02/2023;-130.18;521.36;2023-02-13
94796578;14/02/2023;68.12;199.81;2023-02-14
99611232;04/02/2023;-117.6;612.38;2023-02-04
40507682;14/02/2023;1514.1;2137.7;2023-02-14
70351135;01/02/2023;3.89;173.49;2023-02-01
74709026;04/02/2023;-119.96;345.43;2023-02-04
49031081;08/02/2023;76.81;1027.32;2023-02-08
84995019;05/02/2023;146.21;1441.02;2023-02-05
15922706;06/02/2023;-124.41;706.02;2023-02-06
20067958;31/01/2023;;38.05;2023-01-31
17543122;05/02/2023;-37.98;595.26;2023-02-05
83668302;12/02/2023;-28.61;637.02;2023-02-12
21816770;05/02/2023;74.16;1034.5;2023-02-05
68928221;08/02/2023;106.98;830.49;2023-02-08
66706067;02/02/2023;-233.36;-231.38;2023-02-02
66700123;01/02/2023;-106.46;68.69;2023-02-01
60417212;11/02/2023;134.17;-38.46;2023-02-11
57027965;31/01/2023;;979.57;2023-01-31
92319358;07/02/2023;-135.69;822.3;2023-02-07
66914990;31/01/2023;;764.75;2023-01-31
35445202;13/02/2023;-80.72;1099.13;2023-02-13
61884944;03/02/2023;156.2;280.13;2023-02-03
84366763;11/02/2023;107.54;337.23;2023-02-11
57084496;10/02/2023;-82.33;1742.65;2023-02-10
79566627;07/02/2023;167.72;-440.58;2023-02-07
85192761;31/01/2023;;982.48;2023-01-31
83302154;10/02/2023;206.87;155.3;2023-02-10
14136082;02/02/2023;526.8;828.82;2023-02-02
88580402;01/02/2023;104.47;222.65;2023-02-01
27356852;12/02/2023;-118.8;1923.14;2023-02-12
43892675;31/01/2023;;997.95;2023-01-31
31367758;01/02/2023;89.01;625.17;2023-02-01
24533935;14/02/2023;85.15;1140.87;2023-02-14
36696277;08/02/2023;-121.98;392.29;2023-02-08
90824896;08/02/2023;-10.05;596.32;2023-02-08
94409941;14/02/2023;-867.5;225.68;2023-02-14
86893452;01/02/2023;108.17;750.01;2023-02-01
96948178;08/02/2023;103.89;336.49;2023-02-08
24308337;03/02/2023;-123.6;561.72;2023-02-03
95307629;14/02/2023;31.7;-555.9;2023-02-14
89117536;02/02/2023;74.5;348.29;2023-02-02
41085190;08/02/2023;-1168.1;-2478.89;2023-02-08
76474111;07/02/2023;-17.39;739.19;2023-02-07
66416254;10/02/2023;-68.78;1797.78;2023-02-10
97558121;08/02/2023;-119.07;715.8;2023-02-08
11846043;10/02/2023;-1640.4;-623.78;2023-02-10
72799297;31/01/2023;;614.69;2023-01-31
46525458;07/02/2023;153.96;568.76;2023-02-07
35746207;02/02/2023;142.26;927.62;2023-02-02
88160468;04/02/2023;127.8;-358.06;2023-02-04
56120063;06/02/2023;137.1;322;2023-02-06
99791709;13/02/2023;800.9;-414.09;2023-02-13
63265361;07/02/2023;-135.72;961.57;2023-02-07
65534206;13/02/2023;40.95;117.02;2023-02-13
51793205;07/02/2023;-176.26;2441.19;2023-02-07
23498368;12/02/2023;11.42;836.34;2023-02-12
86106528;31/01/2023;;238.55;2023-01-31
58837121;31/01/2023;;160.48;2023-01-31
47091705;05/02/2023;1195;1155.89;2023-02-05
11522216;03/02/2023;43.61;633.98;2023-02-03
57300901;04/02/2023;-1320.2;-832.78;2023-02-04
76146870;08/02/2023;-86.36;1749.87;2023-02-08
63412767;13/02/2023;-99.37;402.39;2023-02-13
94525216;31/01/2023;;635.22;2023-01-31
83693383;08/02/2023;189.71;-839.96;2023-02-08
98112233;31/01/2023;;123.26;2023-01-31
75747094;12/02/2023;-1314.3;-1332.87;2023-02-12
31183587;03/02/2023;-19.31;669.37;2023-02-03
76698056;08/02/2023;221;1434.67;2023-02-08
10273387;12/02/2023;130.68;339.11;2023-02-12
79015773;10/02/2023;111.05;742.44;2023-02-10
87735660;12/02/2023;101.83;833.38;2023-02-12
64168292;04/02/2023;101.49;381.06;2023-02-04
13459523;08/02/2023;898.2;781.74;2023-02-08
66044567;31/01/2023;;596.13;2023-01-31
18899132;31/01/2023;;244.46;2023-01-31
97954732;14/02/2023;154.35;634.55;2023-02-14
84275961;07/02/2023;-79.84;892.96;2023-02-07
99611232;10/02/2023;-38.38;482.65;2023-02-10
23920423;11/02/2023;141.71;164.99;2023-02-11
20316429;31/01/2023;;697.84;2023-01-31
21881168;04/02/2023;-78.39;900;2023-02-04
82879607;31/01/2023;;72.18;2023-01-31
28595197;09/02/2023;-1606.6;-2369.81;2023-02-09
35555120;06/02/2023;-155.04;331.65;2023-02-06
83081615;04/02/2023;41.77;485.06;2023-02-04
23580422;12/02/2023;-67.25;648.8;2023-02-12
82263080;11/02/2023;782.2;1628.74;2023-02-11
96227490;13/02/2023;-48.77;-197.64;2023-02-13
19836996;04/02/2023;165.75;525.18;2023-02-04
14685853;06/02/2023;79.32;91.23;2023-02-06
14039438;03/02/2023;117.17;460.39;2023-02-03
15052808;14/02/2023;-1288;1444.1;2023-02-14
91703213;06/02/2023;43.89;989.81;2023-02-06
66445304;31/01/2023;;153.78;2023-01-31
93707181;03/02/2023;144.82;566.36;2023-02-03
24796881;08/02/2023;89.09;1144.35;2023-02-08
67283010;11/02/2023;-75.12;1132.63;2023-02-11
51653868;04/02/2023;77.66;412.6;2023-02-04
13997603;10/02/2023;-69.88;1322.48;2023-02-10
26979446;03/02/2023;214.53;382.45;2023-02-03
39590347;04/02/2023;-35.8;144.42;2023-02-04
96649120;05/02/2023;-126.99;240.51;2023-02-05
47582488;05/02/2023;1.11;565.61;2023-02-05
82188502;31/01/2023;;788.02;2023-01-31
30647433;02/02/2023;-224.91;407.29;2023-02-02
21728352;02/02/2023;-91.84;642.03;2023-02-02
72309641;07/02/2023;-0.83;468.72;2023-02-07
15768459;31/01/2023;;997.4;2023-01-31
28629966;04/02/2023;72.49;130.44;2023-02-04
89761152;11/02/2023;-67.06;-720.21;2023-02-11
81336468;31/01/2023;;935.41;2023-01-31
95258436;14/02/2023;963.5;1365.34;2023-02-14
60916657;06/02/2023;-56.09;878.26;2023-02-06
61979134;04/02/2023;-101.39;351.83;2023-02-04
62147353;12/02/2023;-31.75;851.46;2023-02-12
29489865;11/02/2023;29.25;718.95;2023-02-11
38969279;04/02/2023;1579.8;1923.63;2023-02-04
75696521;02/02/2023;151.37;811.71;2023-02-02
60202402;13/02/2023;789.4;495.4;2023-02-13
93409343;06/02/2023;-66.17;1431.78;2023-02-06
59167707;06/02/2023;49.47;844.58;2023-02-06
10725127;12/02/2023;-228.52;-262.11;2023-02-12
94796578;31/01/2023;;700.49;2023-01-31
85839285;06/02/2023;104.85;1333.58;2023-02-06
72623919;03/02/2023;119.56;730.19;2023-02-03
50813708;05/02/2023;-108.33;210.93;2023-02-05
17284705;11/02/2023;62.52;32.38;2023-02-11
58810775;13/02/2023;-97.59;833.86;2023-02-13
78392456;11/02/2023;205.44;810.26;2023-02-11
51325070;12/02/2023;-99.56;1197.3;2023-02-12
28680375;13/02/2023;-25.85;396;2023-02-13
97983552;31/01/2023;;584.92;2023-01-31
13197335;01/02/2023;98.45;724.16;2023-02-01
25939481;31/01/2023;;502.59;2023-01-31
41706310;12/02/2023;-97.82;142.81;2023-02-12
68708795;31/01/2023;;399.11;2023-01-31
69468071;13/02/2023;98.15;2826.2;2023-02-13
83788130;03/02/2023;-136.61;488.47;2023-02-03
84448752;08/02/2023;1368.6;3279.26;2023-02-08
97305293;09/02/2023;145.02;582.99;2023-02-09
84411930;06/02/2023;-52.31;673.64;2023-02-06
17191420;01/02/2023;130.78;848.06;2023-02-01
29303323;31/01/2023;;525.6;2023-01-31
36106467;02/02/2023;54.11;774.28;2023-02-02
88974311;31/01/2023;;501.47;2023-01-31
59705091;04/02/2023;-102.22;1573.1;2023-02-04
85679194;31/01/2023;;891.99;2023-01-31
67716893;08/02/2023;-73.68;-1297;2023-02-08
33914941;01/02/2023;-160.48;505.42;2023-02-01
25133996;08/02/2023;-34.38;237.31;2023-02-08
94247629;07/02/2023;-1738.7;-1284.4;2023-02-07
72087700;12/02/2023;-109.9;664.77;2023-02-12
44007497;06/02/2023;-39.91;246.16;2023-02-06
84188877;06/02/2023;92.7;579.35;2023-02-06
66022888;08/02/2023;-159.05;714.36;2023-02-08
87101816;14/02/2023;-81.74;495.88;2023-02-14
11475827;07/02/2023;89.09;501.36;2023-02-07
62141083;11/02/2023;-46.65;338.15;2023-02-11
47781255;10/02/2023;34.35;623.51;2023-02-10
50520009;04/02/2023;-68.1;824.45;2023-02-04
38990596;13/02/2023;-122.16;2805.01;2023-02-13
68680764;31/01/2023;;200.27;2023-01-31
44816910;13/02/2023;-32.01;1270.83;2023-02-13
40906801;09/02/2023;39.08;1502.32;2023-02-09
70231750;02/02/2023;187.19;936.79;2023-02-02
59867000;06/02/2023;110.54;289.44;2023-02-06
92931020;05/02/2023;-815.7;-249.45;2023-02-05
75355842;08/02/2023;-167.23;347.1;2023-02-08
81527490;09/02/2023;-254.92;-7.49;2023-02-09
94716844;31/01/2023;;605.84;2023-01-31
24122572;09/02/2023;-168.03;1350.09;2023-02-09
48081999;04/02/2023;189.06;576.02;2023-02-04
89353946;07/02/2023;-1.03;1068.09;2023-02-07
53234515;04/02/2023;1349.2;2187.94;2023-02-04
40906801;02/02/2023;-24.23;244.99;2023-02-02
80808205;05/02/2023;73.78;-2381;2023-02-05
89309725;07/02/2023;121.91;2173.97;2023-02-07
23501735;08/02/2023;-150.5;519.21;2023-02-08
78167719;14/02/2023;-110.42;1694.36;2023-02-14
92155262;03/02/2023;-95.71;405.96;2023-02-03
83128181;01/02/2023;-97.36;718.76;2023-02-01
34908905;09/02/2023;134.21;734.65;2023-02-09
32476086;12/02/2023;127.6;503.87;2023-02-12
77668890;02/02/2023;-103.44;701.44;2023-02-02
96401230;07/02/2023;-24.41;1332.32;2023-02-07
84418749;01/02/2023;200.4;657.67;2023-02-01
97258853;01/02/2023;106.33;454.82;2023-02-01
46067647;03/02/2023;-98.31;436;2023-02-03
97036090;06/02/2023;86.95;393.73;2023-02-06
72289791;31/01/2023;;502.96;2023-01-31
85724829;02/02/2023;49.63;239.57;2023-02-02
31680976;10/02/2023;-69.68;943.49;2023-02-10
88466448;04/02/2023;131.11;-1042.18;2023-02-04
14505806;11/02/2023;130.43;1813.39;2023-02-11
86785126;05/02/2023;-80.83;-156.82;2023-02-05
89497773;12/02/2023;123.38;956.23;2023-02-12
55513887;03/02/2023;-74.5;531.52;2023-02-03
52310499;31/01/2023;;954.51;2023-01-31
95446510;04/02/2023;-200.42;591.11;2023-02-04
36141472;31/01/2023;;656.7;2023-01-31
81181209;11/02/2023;-104.35;2184.54;2023-02-11
70567557;07/02/2023;41.64;1025.94;2023-02-07
88538200;02/02/2023;-83.89;434.88;2023-02-02
46085917;09/02/2023;-155.66;-1195.55;2023-02-09
95710324;02/02/2023;-30.01;948.15;2023-02-02
67029298;14/02/2023;-93.35;808.33;2023-02-14
67283010;05/02/2023;143.73;1215.69;2023-02-05
69446767;07/02/2023;101.82;880.18;2023-02-07
27010847;01/02/2023;-249.75;22.29;2023-02-01
43623061;11/02/2023;331.8;2482.91;2023-02-11
32991596;11/02/2023;-158.64;2814.09;2023-02-11
79656112;04/02/2023;-157.32;690.86;2023-02-04
88160468;31/01/2023;;640.07;2023-01-31
95645055;11/02/2023;24.18;847.65;2023-02-11
53006272;31/01/2023;;761.95;2023-01-31
43490748;13/02/2023;-82.37;957.04;2023-02-13
21918195;31/01/2023;;510.33;2023-01-31
41420018;31/01/2023;;816.5;2023-01-31
50217872;11/02/2023;139.07;-6.8;2023-02-11
47091705;02/02/2023;41.88;20.96;2023-02-02
34866268;03/02/2023;-178.47;338.45;2023-02-03
32973728;31/01/2023;;321.03;2023-01-31
80808205;13/02/2023;214.61;-2419.88;2023-02-13
71594658;14/02/2023;-7.26;483.49;2023-02-14
77688406;05/02/2023;49.84;274.04;2023-02-05
61999896;06/02/2023;-63.49;3046.55;2023-02-06
85924719;08/02/2023;1872.8;2344.85;2023-02-08
62414886;06/02/2023;-63.36;318.17;2023-02-06
45015570;01/02/2023;754.9;1660.47;2023-02-01
26109213;31/01/2023;;698.97;2023-01-31
39602737;31/01/2023;;881.44;2023-01-31
55819086;04/02/2023;88.18;1594.8;2023-02-04
42838186;09/02/2023;1176.8;317.33;2023-02-09
88229109;12/02/2023;76.6;1065.89;2023-02-12
98931016;02/02/2023;-755.3;-34.76;2023-02-02
78296743;08/02/2023;-36.72;-1624.55;2023-02-08
45519330;03/02/2023;240.26;818.77;2023-02-03
27305999;31/01/2023;;17.22;2023-01-31
11728970;06/02/2023;84.79;920.05;2023-02-06
29061354;11/02/2023;667.1;942.63;2023-02-11
64716185;06/02/2023;-54.21;417.62;2023-02-06
45242171;31/01/2023;;174.66;2023-01-31
65804470;14/02/2023;61.34;863.24;2023-02-14
98931016;02/02/2023;89.8;651.13;2023-02-02
83281565;08/02/2023;-146.5;741.31;2023-02-08
48271608;13/02/2023;1665.4;2360.39;2023-02-13
71562080;09/02/2023;101.51;517.37;2023-02-09
35805852;03/02/2023;26.28;912.65;2023-02-03
39529729;06/02/2023;35.38;586.22;2023-02-06
23498368;31/01/2023;;474.93;2023-01-31
58930654;03/02/2023;136.43;797.91;2023-02-03
95274344;14/02/2023;-85.48;-37.8;2023-02-14
34275044;31/01/2023;;532.29;2023-01-31
47040996;02/02/2023;173.89;506.01;2023-02-02
45706674;12/02/2023;-158.11;-1207.18;2023-02-12
78343618;03/02/2023;-1632;-2632.22;2023-02-03
92287463;06/02/2023;-109.51;87.31;2023-02-06
37796234;02/02/2023;1698;2690.46;2023-02-02
93747938;10/02/2023;-59.31;-514.73;2023-02-10
36841261;06/02/2023;-159.47;-4.45;2023-02-06
27389680;08/02/2023;-57.93;1103.48;2023-02-08
25941557;12/02/2023;1601.3;1292.17;2023-02-12
23325248;09/02/2023;-182.37;-270.65;2023-02-09
77722115;07/02/2023;-204.81;538.63;2023-02-07
48029032;09/02/2023;-168.19;465.25;2023-02-09
45397824;11/02/2023;46.65;586.9;2023-02-11
90287712;05/02/2023;-108.31;266.78;2023-02-05
92052516;02/02/2023;1082.7;1549.13;2023-02-02
10271519;03/02/2023;95.05;2430.67;2023-02-03
28819175;09/02/2023;-363.8;-180.52;2023-02-09
21675999;04/02/2023;-598.4;404.19;2023-02-04
49454023;02/02/2023;-92.61;1436.84;2023-02-02
59265775;12/02/2023;-130.06;845.45;2023-02-12
43490748;14/02/2023;77.21;931.81;2023-02-14
78257880;31/01/2023;;933.22;2023-01-31
35614465;01/02/2023;-111.48;347.2;2023-02-01
85001424;14/02/2023;94.55;477.8;2023-02-14
90894195;07/02/2023;45.83;70.74;2023-02-07
92684055;03/02/2023;-165.51;265.35;2023-02-03
61687835;08/02/2023;9.19;124.56;2023-02-08
74281404;31/01/2023;;678.89;2023-01-31
45026430;31/01/2023;;745.31;2023-01-31
97555037;10/02/2023;67.07;613.65;2023-02-10
87913244;01/02/2023;136.95;867.43;2023-02-01
93630048;14/02/2023;34.96;271.45;2023-02-14
74662976;31/01/2023;;782.3;2023-01-31
86698396;31/01/2023;;314.21;2023-01-31
20992354;04/02/2023;129.11;129.05;2023-02-04
65159654;12/02/2023;-221.72;380.96;2023-02-12
21844169;11/02/2023;-124.08;279.28;2023-02-11
98159348;04/02/2023;-503.6;138.57;2023-02-04
56422161;14/02/2023;95.91;1540.98;2023-02-14
25737886;04/02/2023;121.97;532.73;2023-02-04
91305080;14/02/2023;1288;1294.39;2023-02-14
55459151;06/02/2023;-78.08;372.64;2023-02-06
49467252;06/02/2023;-51.78;516.72;2023-02-06
70567557;13/02/2023;129.32;1252.75;2023-02-13
54570251;09/02/2023;-129.85;251.58;2023-02-09
38157078;04/02/2023;664.6;1421.15;2023-02-04
61979134;03/02/2023;-15.12;559.65;2023-02-03
29639626;13/02/2023;-163.71;916.7;2023-02-13
48911149;11/02/2023;-518.1;289.15;2023-02-11
44066457;14/02/2023;-149.95;139.36;2023-02-14
44413402;02/02/2023;23.22;98.77;2023-02-02
45740727;08/02/2023;-220.34;833.84;2023-02-08
72208029;02/02/2023;-181.62;-169.75;2023-02-02
85336547;31/01/2023;;785.57;2023-01-31
22341160;02/02/2023;-699.9;-638.83;2023-02-02
71594658;11/02/2023;36.36;403.6;2023-02-11
58384131;09/02/2023;-70.47;343.68;2023-02-09
86266595;05/02/2023;-159.3;696.88;2023-02-05
28063272;06/02/2023;202.05;610.03;2023-02-06
63412767;03/02/2023;-18.62;696.79;2023-02-03
13610259;31/01/2023;;587.73;2023-01-31
32221652;07/02/2023;591.2;-2341.66;2023-02-07
11067879;07/02/2023;-96.93;73.57;2023-02-07
43032836;31/01/2023;;386.83;2023-01-31
91703213;08/02/2023;-62.19;1031.83;2023-02-08
24577383;02/02/2023;88.1;1000.06;2023-02-02
83530155;12/02/2023;-11.78;431.83;2023-02-12
63534397;06/02/2023;109.59;-29.26;2023-02-06
56041976;04/02/2023;55.94;112.39;2023-02-04
85939269;31/01/2023;;223.1;2023-01-31
84951477;06/02/2023;144.68;432.61;2023-02-06
85435135;07/02/2023;127.93;255.89;2023-02-07
97258853;14/02/2023;-47.84;2797.46;2023-02-14
28696496;31/01/2023;;150.57;2023-01-31
97439311;14/02/2023;136.93;1286.9;2023-02-14
10464544;14/02/2023;-81.26;1377.84;2023-02-14
57224848;12/02/2023;-27.74;-1953.37;2023-02-12
25787771;07/02/2023;64.41;983.6;2023-02-07
66896515;04/02/2023;535.8;1378.62;2023-02-04
78584818;02/02/2023;122.42;845.63;2023-02-02
38690875;11/02/2023;-147.09;-151.11;2023-02-11
58176810;05/02/2023;113.3;201.41;2023-02-05
25318205;07/02/2023;-161.73;182.99;2023-02-07
30093672;11/02/2023;108.41;50.57;2023-02-11
65782923;31/01/2023;;193.43;2023-01-31
86530050;31/01/2023;;447.17;2023-01-31
33240853;14/02/2023;-77.21;2682.71;2023-02-14
84406205;14/02/2023;-72.94;-941.23;2023-02-14
64331821;11/02/2023;-148.32;1035.55;2023-02-11
92563438;09/02/2023;-99.18;948.95;2023-02-09
65804470;03/02/2023;220.83;545.76;2023-02-03
45706674;10/02/2023;-123.35;-1049.07;2023-02-10
15922706;04/02/2023;-44.55;688.59;2023-02-04
98717357;03/02/2023;-151.73;31.9;2023-02-03
48029032;31/01/2023;;422.88;2023-01-31
26375186;06/02/2023;97.54;1070.49;2023-02-06
59663741;07/02/2023;-199.41;840.56;2023-02-07
61582769;02/02/2023;87.06;412.53;2023-02-02
